INFO  - 2014-07-23 11:01:34.262; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
DEBUG - 2014-07-23 11:02:44.522; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.atomic.AtomicReferenceFieldUpdater
DEBUG - 2014-07-23 11:02:44.522; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.atomic.AtomicReferenceFieldUpdater from null
DEBUG - 2014-07-23 11:02:44.526; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue$DeleteSlice from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.528; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.BufferedUpdates from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.532; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterFlushQueue from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.534; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.ConcurrentLinkedQueue
DEBUG - 2014-07-23 11:02:44.535; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.ConcurrentLinkedQueue from null
DEBUG - 2014-07-23 11:02:44.538; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterFlushControl from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.540; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterStallControl from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.542; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexFileDeleter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.549; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexFileDeleter$RefCount from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.552; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexCommit from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.552; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexFileDeleter$CommitPoint from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.554; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.CollectionUtil from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.555; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.IndexDeletionPolicyWrapper$IndexCommitWrapper from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.556; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.SolrDeletionPolicy$CommitsLoggingInfo from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.557; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index lockFactory=NativeFSLockFactory@/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
DEBUG - 2014-07-23 11:02:44.558; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.SolrDeletionPolicy$CommitsLoggingDebug from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.559; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index lockFactory=NativeFSLockFactory@/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1,filenames=[segments_1]}
INFO  - 2014-07-23 11:02:44.559; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
DEBUG - 2014-07-23 11:02:44.561; org.apache.solr.update.SolrIndexWriter; Opened Writer DirectUpdateHandler2
DEBUG - 2014-07-23 11:02:44.563; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.document.DocumentStoredFieldVisitor from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.564; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.CompositeReaderContext from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.566; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.BufferedUpdatesStream$ApplyDeletesResult from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.567; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.StandardDirectoryReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.568; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.StandardDirectoryReader$ReaderCommit from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.569; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.LinkedHashSet
DEBUG - 2014-07-23 11:02:44.569; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.LinkedHashSet from null
DEBUG - 2014-07-23 11:02:44.571; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.CompositeReaderContext$Builder from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.573; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.SlowCompositeReaderWrapper from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.575; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.BinaryDocValues from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.575; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.SortedDocValues from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.576; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.MultiDocValues$MultiSortedDocValues from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.577; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.SortedSetDocValues from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.578; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.MultiDocValues$MultiSortedSetDocValues from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.580; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.MultiFields from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.581; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.Terms from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.582; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.MultiTerms from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.582; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@470794d4[collection1] main
DEBUG - 2014-07-23 11:02:44.583; org.apache.solr.core.CachingDirectoryFactory; incRef'ed: CachedDir<<refCount=2;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index;done=false>>
DEBUG - 2014-07-23 11:02:44.584; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.SolrCache$State from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.585; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.SolrCacheBase$AutoWarmCountRef from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.587; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.ConcurrentLRUCache from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.589; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.ConcurrentLRUCache$Stats from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.589; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.CopyOnWriteArrayList
DEBUG - 2014-07-23 11:02:44.590; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.CopyOnWriteArrayList from null
DEBUG - 2014-07-23 11:02:44.591; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.LRUCache$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.592; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.LRUCache$CumulativeStats from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.593; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FieldInfos$Builder from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.595; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FieldInfo from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.596; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.SolrCore$5 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.597; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.SolrCore$7 from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.597; org.apache.solr.handler.component.SpellCheckComponent; Initializing spell checkers
DEBUG - 2014-07-23 11:02:44.622; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.DirectSolrSpellChecker from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.625; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.spell.DirectSpellChecker from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.627; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.spell.LuceneLevenshteinDistance from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.632; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.PriorityQueue from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.633; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.spell.SuggestWordQueue from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.636; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.spell.SuggestWordScoreComparator from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.637; org.apache.solr.spelling.DirectSolrSpellChecker; init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
DEBUG - 2014-07-23 11:02:44.639; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.665; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.WordBreakSolrSpellChecker from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.669; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.spell.WordBreakSpellChecker$BreakSuggestionSortMethod from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.671; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.spell.WordBreakSpellChecker from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.673; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.Term from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.674; org.apache.solr.handler.component.SpellCheckComponent; No queryConverter defined, using default converter
DEBUG - 2014-07-23 11:02:44.675; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.SpellingQueryConverter from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.676; org.apache.solr.handler.component.SuggestComponent; Initializing SuggestComponent
DEBUG - 2014-07-23 11:02:44.677; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.SolrSuggester from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.679; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.SuggesterResult from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.679; org.apache.solr.spelling.suggest.SolrSuggester; init: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
DEBUG - 2014-07-23 11:02:44.680; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.LookupFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.707; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.fst.FuzzyLookupFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.709; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.suggest.Lookup from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.713; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.suggest.analyzing.AnalyzingSuggester from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.716; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.suggest.analyzing.FuzzySuggester from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.719; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.jaspell.JaspellLookupFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.721; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.fst.PositiveIntOutputs from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.722; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.fst.PairOutputs from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.724; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.fst.Util$TopNSearcher from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.725; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.suggest.analyzing.AnalyzingSuggester$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.727; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.suggest.Lookup$CharSequenceComparator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.728; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.suggest.analyzing.AnalyzingSuggester$2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.730; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.DictionaryFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.755; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.DocumentDictionaryFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.760; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.lucene.search.spell.Dictionary from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.763; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.FileDictionaryFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.768; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.spelling.suggest.HighFrequencyDictionaryFactory from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.769; org.apache.solr.spelling.suggest.SolrSuggester; Dictionary loaded with params: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
DEBUG - 2014-07-23 11:02:44.774; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.component.SuggestComponent$SuggesterListener from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.775; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.DefaultSolrHighlighter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.776; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.highlight.SolrFragmenter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.778; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.highlight.SolrFormatter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.781; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.highlight.SolrEncoder from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.784; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.highlight.SolrFragListBuilder from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.788; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.HighlightingPluginBase from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.788; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.SolrFragmentsBuilder from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.789; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.ScoreOrderFragmentsBuilder from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.790; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.SolrBoundaryScanner from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.791; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.SimpleBoundaryScanner from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.793; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.CachingTokenFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.804; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.lucene.search.highlight.Scorer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.808; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.highlight.InvalidTokenOffsetsException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.809; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.search.highlight.OffsetLimitTokenFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.811; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.TokenOrderingFilter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.816; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.highlight.GapFragmenter from WebAppClassLoader=1598675078@5f49d886
